features,condition,is_fault
"[ 0.19160011  0.02089403 -0.15157394 ...  0.90232115  1.98520244
  2.86961426]",OR_007,1
"[ 3.21962223  2.92437157  2.00457789 ... -2.19247958 -2.26390854
 -2.00972716]",OR_007,1
"[-1.4271223  -0.57659239  0.34907328 ... -0.93994263 -0.48796363
  0.05292923]",OR_007,1
"[ 0.55458125  0.99215013  1.24893784 ... -0.49101502 -0.50092074
 -0.27893366]",OR_007,1
[0.21340078 0.89116492 1.53928218 ... 6.92643368 8.03055927 7.71793563],OR_007,1
"[ 5.89497312  3.01122111 -0.21299199 ...  0.18553106  0.08519765
 -0.07210844]",OR_007,1
"[-0.2917389  -0.57281534 -0.85230701 ... -0.10703207  0.23148874
  0.55308893]",OR_007,1
"[ 0.78678109  0.84869006  0.72502026 ... -7.93054645 -6.60919943
 -3.80071356]",OR_007,1
"[ 0.10346182  4.23729242  7.67740827 ...  0.61158729  0.06760571
 -0.51961512]",OR_007,1
"[-1.07549567 -1.33736274 -1.29059965 ...  0.02096663 -0.7518538
 -1.43154198]",OR_007,1
"[-1.83938204 -1.89896718 -1.62467069 ... -0.5212035  -0.57407073
 -0.484833  ]",OR_007,1
"[-0.28226923  0.00390408  0.2820673  ...  0.21569763  2.16762256
  3.60017398]",OR_007,1
"[ 4.32555202  4.16559631  3.12679971 ... -2.51151788 -2.51306665
 -1.96460502]",OR_007,1
"[-0.94755299  0.31067522  1.47693652 ...  0.75054629  0.64908928
  0.44403436]",OR_007,1
"[ 0.1612722  -0.19148025 -0.57219752 ... -0.03023263  0.07686428
  0.11967982]",OR_007,1
"[ 0.09682851  0.03033439 -0.04269648 ...  3.17346722  1.70001291
 -0.28835006]",OR_007,1
"[-2.44968723 -4.31716158 -5.44282928 ... -0.95729334 -0.42870261
  0.10181568]",OR_007,1
[0.60102122 0.98271881 1.23034117 ... 1.22780024 1.27872936 1.13314388],OR_007,1
"[ 0.78298868  0.28235865 -0.22695064 ...  1.08700101  1.47687995
  1.71414498]",OR_007,1
"[ 1.66816398  1.04973319 -0.14878221 ... -1.97945147 -3.66301011
 -4.65066787]",OR_007,1
"[-4.75919563 -4.02449671 -2.60182067 ... -0.77261348 -0.94259399
 -0.95583339]",OR_007,1
"[-0.87838128 -0.72100238 -0.43633483 ...  0.86757592  0.78427364
  0.57187668]",OR_007,1
"[ 0.24371733 -0.11502551 -0.45029347 ...  4.05655681  1.25649815
 -1.80948217]",OR_007,1
"[-4.59546352 -6.47392528 -7.04628999 ... -3.4158577  -3.57404092
 -2.99694019]",OR_007,1
"[-1.76544143 -0.19053486  1.37550219 ... -0.58427507 -0.98239717
 -1.2463452 ]",OR_007,1
"[-1.23282383 -1.02020359 -0.71550779 ...  0.85112342  0.63520032
  0.32745569]",OR_007,1
"[ 0.03332952 -0.21696516 -0.43446178 ...  0.20382379 -1.91852614
 -3.44635944]",OR_007,1
"[-4.06747856 -3.63864951 -2.35609494 ...  1.56517508  2.10465634
  2.25101513]",OR_007,1
"[ 1.94015004  1.17715775  0.17785016 ... -0.04028947 -0.16665616
 -0.28364186]",OR_007,1
"[-0.42726639 -0.57186543 -0.6317559  ... -0.01834696 -0.03424737
 -0.05236553]",OR_007,1
"[-0.08797758 -0.0989787  -0.05758496 ...  0.95809753  2.94733437
  4.53843522]",OR_007,1
[5.36721525 5.21796853 4.1765971  ... 2.28840595 1.86668039 1.0945997 ],OR_007,1
"[ 0.12810339 -0.78989397 -1.47672239 ... -0.44531607 -0.54629281
 -0.52148489]",OR_007,1
"[-0.37135676 -0.13767877  0.04663887 ...  0.40679638  0.99631319
  1.88336991]",OR_007,1
[2.76089982 3.11299792 2.95644176 ... 3.76124429 5.35926479 5.99640083],OR_007,1
"[ 5.50369652  3.97018484  1.78309027 ... -0.19023002  0.09908661
  0.43461796]",OR_007,1
[0.74413353 0.9213587  0.92510165 ... 0.70574554 0.45464389 0.07737358],OR_007,1
"[-0.40451194 -0.82766448 -1.11192449 ... -2.61667367  1.02224959
  4.60691815]",OR_007,1
"[ 7.41125508  8.73763681  8.42461963 ...  0.1434797  -0.44443307
 -1.05173202]",OR_007,1
"[-1.48207815 -1.5251975  -1.19382563 ... -0.12165968  0.33334848
  0.65272709]",OR_007,1
[0.84173694 0.91758165 0.88416223 ... 0.53569986 0.45280238 0.30677564],OR_007,1
"[ 0.15274268 -0.0347944  -0.26231998 ...  0.39308231 -0.16665616
 -0.92575947]",OR_007,1
"[-1.57495809 -1.87255045 -1.85918044 ... -1.73535858 -2.39170468
 -2.60947096]",OR_007,1
"[-2.30843706 -1.49027675 -0.42795072 ... -0.07686112  0.06482792
  0.23155705]",OR_007,1
"[ 0.32142763  0.31632949  0.22438196 ... -0.20485763 -0.33147991
 -0.38330255]",OR_007,1
"[-0.39220365 -0.33872868 -0.2064787  ...  1.26438569 -1.50924566
 -4.1260075 ]",OR_007,1
"[-6.04066623 -6.86859314 -6.47300429 ... -1.34038904 -1.11387633
 -0.72833038]",OR_007,1
"[-0.26805338  0.23042986  0.68408084 ...  0.16633575  0.05556714
 -0.1529611 ]",OR_007,1
"[-0.37135676 -0.4935199  -0.53776916 ... -0.75342254  1.01761254
  3.15818873]",OR_007,1
"[ 5.16533197  6.4960591   6.40998084 ... -1.40985759 -1.33425812
 -0.93796926]",OR_007,1
"[-0.39883469  0.12566534  0.51100252 ...  0.08039499 -0.37962534
 -0.83738495]",OR_007,1
"[-1.2176542  -1.45818313 -1.46461449 ... -0.59617082 -0.85555505
 -0.99156166]",OR_007,1
"[-0.96556125 -0.79839799 -0.50146775 ...  2.26540312  1.89539015
  1.27134875]",OR_007,1
"[ 0.38399101 -0.47088021 -1.09702932 ... -1.64117843 -0.4999889
  0.72136772]",OR_007,1
"[ 1.81979218  2.5174905   2.69131664 ...  0.26049838 -0.02869179
 -0.32031627]",OR_007,1
"[-0.541947   -0.66341932 -0.65688593 ... -0.94999816 -0.85091801
 -0.61362147]",OR_007,1
"[-0.26330719  0.10584374  0.40769514 ... -0.24142994 -1.21757758
 -1.9739989 ]",OR_007,1
"[-2.20424803 -1.90652128 -1.19288911 ...  1.31924196  1.01854439
  0.55119664]",OR_007,1
"[ 0.01721973 -0.53789459 -1.01049016 ...  0.55125415  0.13334529
 -0.31089987]",OR_007,1
"[-0.68599038 -0.91354149 -0.94442071 ...  0.16633575  0.41390887
  0.58129309]",OR_007,1
"[ 0.64083015  0.57400576  0.39654606 ... -2.46945556 -1.77593137
 -0.79602486]",OR_007,1
[0.21435455 1.08938091 1.76076981 ... 1.10711206 0.69446135 0.20522266],OR_007,1
"[-0.20549681 -0.49164268 -0.58800691 ... -0.67753511 -0.77869987
 -0.77626843]",OR_007,1
"[-0.66323593 -0.45199496 -0.15808723 ... -1.7856362  -3.71115554
 -5.19875661]",OR_007,1
"[-5.87284649 -5.4328616  -3.93056804 ... -1.54336163 -0.67406677
  0.39420402]",OR_007,1
[1.39047795 2.10027342 2.32384295 ... 0.54209683 0.55650363 0.50136629],OR_007,1
"[ 0.3678676   0.15303878 -0.06316842 ...  0.84746488  0.83798796
  0.71760566]",OR_007,1
"[ 0.42852342  0.03882936 -0.36188127 ...  0.36473406 -2.67037128
 -5.2352508 ]",OR_007,1
"[-6.7628134  -6.89957852 -5.71174509 ...  0.93614626  0.96205672
  0.7646201 ]",OR_007,1
"[ 0.37545242 -0.07349379 -0.39630963 ... -0.26063621  0.01019729
  0.22966476]",OR_007,1
[0.42852342 0.61930775 0.76225819 ... 0.75054629 0.75649573 0.65272709],OR_007,1
"[ 0.48159443  0.25119233 -0.01757092 ...  1.92539939  2.61675059
  2.95521793]",OR_007,1
"[ 2.77407106  2.01627363  0.87950191 ...  1.02848619  0.02316105
 -0.95583339]",OR_007,1
"[-1.78440347 -2.27180957 -2.40448195 ... -0.40143543  0.0361226
  0.44872004]",OR_007,1
[0.74790323 0.86094851 0.76132166 ... 0.56770665 0.97965087 1.35877713],OR_007,1
[1.52314411 1.49241708 1.24057603 ... 3.21815843 5.3648115  6.60103305],OR_007,1
[6.63710423 5.4350924  3.28979926 ... 0.31627477 0.38056206 0.30488335],OR_007,1
"[ 0.23329389  0.13699196 -0.00175104 ... -0.64918686 -0.12128409
  0.40078199]",OR_007,1
"[ 0.90239276  1.2724887   1.39039736 ...  8.22664125 10.03158957
 10.13691503]",OR_007,1
"[ 8.47948788  5.29147401  1.24615057 ... -0.23228577 -0.94998221
 -1.44472044]",OR_007,1
"[-1.59201257 -1.40625434 -0.90533203 ...  1.12540478  0.81111971
  0.42993229]",OR_007,1
"[ 0.01058415 -0.45577201 -0.82530394 ... -0.0978879  -0.13239526
 -0.13885903]",OR_007,1
"[-0.11640929 -0.05744698  0.03175039 ...  0.27239413 -0.85275951
 -1.73144766]",OR_007,1
"[-2.10189843 -1.84611109 -0.99095697 ... -2.15407581 -2.1416591
 -1.73802563]",OR_007,1
"[-0.97126122  0.02655734  1.07864678 ...  0.78163297  0.73058151
  0.56624486]",OR_007,1
"[ 0.28636489  0.03505231 -0.15436567 ... -0.59251227 -0.57868559
 -0.50080484]",OR_007,1
"[-0.33534024 -0.13390172  0.08851481 ... -5.66860151 -4.7665831
 -3.01856638]",OR_007,1
"[-0.66418971  1.86335963  4.02764539 ...  0.44335992  0.84169316
  1.13314388]",OR_007,1
[1.20946427 1.0280208  0.71572193 ... 0.4982162  0.42870748 0.30677564],OR_007,1
"[ 0.10535802 -0.16977013 -0.46982666 ... -0.92622857 -2.09628703
 -3.24406446]",OR_007,1
"[-3.98504478 -3.534611   -2.39801548 ... -0.22680014  0.79632109
  1.58535652]",OR_007,1
"[ 1.99322104  1.96907181  1.58115813 ... -0.30177841 -0.20461783
 -0.13321819]",OR_007,1
"[-0.09082075 -0.02724346  0.13411232 ...  0.01456746 -0.04998827
 -0.07492886]",OR_007,1
"[-0.04438306  0.04166102  0.13690405 ... -7.15787044 -8.56940596
 -8.4694925 ]",OR_007,1
"[-6.86318731 -4.17286468 -1.05981369 ...  1.40608312  2.10188298
  2.45218375]",OR_007,1
"[ 2.3771172   1.83599297  0.89346056 ... -0.87592904 -0.69536613
 -0.43500266]",OR_007,1
"[-0.16758636  0.05487391  0.19087898 ... -0.07686112  0.29261346
  0.59350287]",OR_007,1
[0.74413353 0.74768223 0.5742847  ... 0.0227959  0.3833576  0.78624629],OR_007,1
"[ 0.91281621  0.79488405  0.44957108 ... -0.35297614 -1.05184195
 -1.60171305]",OR_007,1
"[-1.85832137 -1.6790388  -1.1082007  ...  0.15536449 -0.06572827
 -0.31089987]",OR_007,1
"[-0.51351529 -0.56621116 -0.4353983  ...  0.19742681  0.21575828
  0.19583104]",OR_007,1
[0.17548805 0.16059061 0.10619502 ... 5.56795227 5.74265323 4.85989952],OR_007,1
"[ 3.03953962  0.70143032 -1.67305769 ... -1.04233809 -1.63795147
 -1.99093941]",OR_007,1
"[-2.03554264 -1.80268632 -1.35388183 ... -0.97466595 -0.69907133
 -0.31560807]",OR_007,1
"[ 0.11104436  0.5003872   0.75574712 ... -0.00737505  2.16298552
  4.41228245]",OR_007,1
[6.211537   6.90090464 6.05254133 ... 2.70705746 1.69169285 0.34718958],OR_007,1
"[-1.10488115 -2.26235563 -2.8595874  ...  0.31169611 -0.24072912
 -0.81857467]",OR_007,1
"[-1.24608591 -1.44117509 -1.34549772 ... -0.95729334 -1.12315042
 -1.20403897]",OR_007,1
"[-1.11246597 -0.83331874 -0.44935695 ...  5.49828656  7.40466876
  7.9359997 ]",OR_007,1
"[ 7.0408708   4.90743618  2.25850934 ... -2.07910849 -1.95369226
 -1.44564405]",OR_007,1
"[-0.65567382  0.22572551  0.98093625 ...  0.37113104  0.45741724
  0.5060745 ]",OR_007,1
"[ 0.41430757  0.25496938  0.01406794 ... -0.08965946 -0.34536887
 -0.52337718]",OR_007,1
"[-0.65376626 -0.70211713 -0.60847662 ... -2.14678063 -3.29825861
 -3.84869667]",OR_007,1
"[-3.61738558 -2.56637427 -0.87928778 ... -0.17011679  0.73149117
  1.54586619]",OR_007,1
[2.13917198 2.37025338 2.18044348 ... 0.82003674 0.62872177 0.33214136],OR_007,1
"[-0.02448086 -0.32739753 -0.55264203 ... -0.16371543 -0.00554427
  0.21463906]",OR_007,1
"[ 0.4380158   0.61743053  0.72595678 ... -4.38131933 -4.53694939
 -3.98408563]",OR_007,1
"[-2.70561801 -1.01642653  0.72689331 ...  0.55946945  0.72223926
  0.7871699 ]",OR_007,1
"[ 0.77256523  0.62403471  0.36675572 ...  0.88768697  0.30741208
 -0.32500195]",OR_007,1
"[-0.95229918 -1.43269369 -1.67399422 ...  4.49076261  5.15470221
  4.62381362]",OR_007,1
"[ 2.81108678  0.56740157 -1.72889229 ... -1.40164229 -0.20091485
  1.08238992]",OR_007,1
"[ 2.15243405  2.77238486  2.79366519 ... -1.06700588 -0.79629403
 -0.4509745 ]",OR_007,1
"[-0.02448086  0.44470397  0.84322281 ...  0.41775011  0.17316178
 -0.06928802]",OR_007,1
"[-0.24719514 -0.30380792 -0.32838943 ...  7.26380852  4.06666001
  0.47410828]",OR_007,1
"[-2.81552971 -5.34782142 -6.8134972  ...  1.6483796   1.77873179
  1.50921431]",OR_007,1
"[ 0.83985209 -0.06499882 -0.95280482 ... -0.02017558  0.10927258
  0.20429904]",OR_007,1
[0.20486899 0.17286037 0.13132059 ... 0.14439324 0.31391282 0.45061233],OR_007,1
"[ 0.49201787  0.39562493  0.22904228 ... -2.47142723 -1.923141
 -1.01505761]",OR_007,1
"[ 0.16411537  1.5405462   2.83736959 ... -0.12714531 -1.01758548
 -1.75120409]",OR_007,1
"[-2.14643084 -2.11039154 -1.66375936 ... -1.23981191 -1.2861127
 -1.14010655]",OR_007,1
"[-0.75518479 -0.19714357  0.38909847 ... -0.24234348 -0.33238957
 -0.44910474]",OR_007,1
"[-0.50402292 -0.42177856 -0.18972832 ...  0.1699921   3.24730033
  5.82339132]",OR_007,1
[7.33086512 7.43331044 6.04875064 ... 0.28884663 0.28613491 0.24471298],OR_007,1
"[ 0.19823341  0.11905889 -0.06596015 ... -0.58519518 -0.20184004
  0.22121703]",OR_007,1
"[ 0.53278058  0.72031558  0.76504546 ... -8.05476173 -8.9297201
 -8.28431825]",OR_007,1
"[-5.9686786  -2.2670826   2.10228843 ...  1.54688235  1.35001565
  0.80784995]",OR_007,1
"[ 0.02480001 -0.76630437 -1.30640904 ...  1.05225578  0.74815348
  0.31803928]",OR_007,1
"[-0.20739075 -0.65681514 -0.95931588 ... -0.48827659 -0.64351551
 -0.71799036]",OR_007,1
"[-0.74285379 -0.68890876 -0.57126099 ... -3.66801253 -1.97037676
 -0.17082298]",OR_007,1
"[ 1.4009014   2.51455028  3.02824184 ... -0.98748182 -1.86481182
 -2.37451142]",OR_007,1
"[-2.42606984 -2.00940633 -1.17893046 ...  0.05570966  0.23612579
  0.38197171]",OR_007,1
"[ 0.49676406  0.49188318  0.37977784 ...  0.01639454 -0.03146958
 -0.05142614]",OR_007,1
"[-0.10693281 -0.17637657 -0.21578372 ...  4.31353128  4.27787864
  3.27285259]",OR_007,1
"[ 1.41037106 -0.88712475 -3.11267152 ... -2.08916401 -1.99999618
 -1.64965111]",OR_007,1
"[-1.0499253  -0.25095183  0.59103061 ...  0.77797442  0.96576192
  1.00811747]",OR_007,1
[0.90143898 0.64102013 0.29974975 ... 0.80174401 1.20648904 1.47817171],OR_007,1
"[ 1.61130057  1.62927296  1.31315654 ...  2.25554477  1.07130467
 -0.19244692]",OR_007,1
"[-1.28496377 -2.08114767 -2.44818634 ... -0.16828751 -0.47314283
 -0.76498227]",OR_007,1
"[-1.00632396 -1.17311759 -1.27479025 ...  0.60153176  0.65463598
  0.67435328]",OR_007,1
[0.63987637 0.57022871 0.43469821 ... 8.36268656 7.03437055 4.5120783 ],OR_007,1
"[ 1.05118233 -2.59645497 -5.68476432 ... -1.71980429 -2.94637546
 -3.64662696]",OR_007,1
"[-3.61625013 -2.79661604 -1.42367507 ...  0.7267767   0.22778354
 -0.37577844]",OR_007,1
"[-0.92291369 -1.2656214  -1.3129424  ...  0.43970138  0.72317111
  0.88683059]",OR_007,1
"[ 0.89576172  0.77694872  0.53240875 ...  4.61782586  2.44169649
 -0.00629949]",OR_007,1
"[-2.27628107 -3.75851998 -4.29068333 ...  0.4003994   1.06205277
  1.51955433]",OR_007,1
[1.67288746 1.46787756 0.96885064 ... 0.17913628 0.06760571 0.00592156],OR_007,1
"[-0.07755414 -0.2377299  -0.43727135 ... -0.47000577 -0.34166367
 -0.2225321 ]",OR_007,1
"[-8.79775809e-02 -1.87484259e-02  2.90102595e-03 ... -4.04854506e+00
 -1.96667156e+00  5.99157219e-01]",OR_007,1
[3.21394498 5.37470482 6.60352887 ... 2.82141438 2.88809553 2.39856882],OR_007,1
"[ 1.51651307  0.45696242 -0.55636582 ...  0.068508   -0.16850655
 -0.43218675]",OR_007,1
"[-0.66609727 -0.77480839 -0.77319313 ... -2.7301543  -1.88611118
 -0.76874432]",OR_007,1
"[ 0.40009172  2.04929455  3.78571035 ... -0.18657367  2.42594384
  4.58619306]",OR_007,1
"[ 5.84660288  5.98807973  4.98981101 ... -0.18017231 -0.14258123
 -0.04578531]",OR_007,1
[0.07597708 0.18229848 0.25229926 ... 0.79992569 0.86390218 0.82666023],OR_007,1
"[ 0.60669847  0.22382568 -0.22602081 ... -9.20402692 -6.01769851
 -1.89409463]",OR_007,1
"[ 2.60352624  6.69327994  9.56271773 ...  1.14095908  0.58428154
 -0.16894421]",OR_007,1
"[-0.96935366 -1.62052845 -1.87407561 ... -0.60622634 -0.21295121
  0.15728461]",OR_007,1
[0.49201787 0.72691976 0.84134976 ... 0.85112342 0.85187691 0.66308964],OR_007,1
"[ 0.34608964 -0.01780453 -0.37583992 ...  0.7514664   1.07039501
  0.9629728 ]",OR_007,1
"[ 0.40767653 -0.53126779 -1.47763662 ... -0.3173108  -1.45555353
 -2.31616576]",OR_007,1
"[-2.73127921 -2.62291695 -1.99410661 ... -0.25057192 -0.22684016
 -0.08245071]",OR_007,1
"[ 0.08734976  0.24176101  0.31370839 ...  0.02645225 -0.04165489
 -0.15484213]",OR_007,1
"[-0.29078512 -0.41612429 -0.49680744 ...  6.18596163  4.1787035
  1.27887286]",OR_007,1
"[-1.96637094 -4.92691776 -6.97538184 ... -1.13557623 -1.2787023
 -1.23411289]",OR_007,1
"[-1.01011637 -0.60678618 -0.13854512 ... -0.47548264 -0.47498434
 -0.42466264]",OR_007,1
"[-0.3040699  -0.12352048  0.07641806 ... -4.22490009 -3.85736675
 -2.91877052]",OR_007,1
"[-1.51241742  0.56457444  2.88107398 ... -0.76073964 -2.05091496
 -2.87461705]",OR_007,1
"[-3.10075514 -2.70411222 -1.85639317 ...  1.44540701  1.05557421
  0.52299248]",OR_007,1
"[-0.12209563 -0.79084389 -1.31851694 ... -0.49101502 -0.65092591
 -0.71799036]",OR_007,1
"[-0.70874483 -0.61339037 -0.43167451 ... -0.7250743   0.70557695
  2.21055614]",OR_007,1
"[ 3.38153762  3.80485406  3.45435968 ... -2.76564438 -2.38970787
 -1.49829031]",OR_007,1
"[-0.25288375  1.06294155  2.10601222 ...  0.37021093  0.20557452
  0.04540737]",OR_007,1
"[-0.12114866 -0.2801957  -0.39630963 ... -1.08164007 -0.96387116
 -0.67192207]",OR_007,1
"[-0.23487549  0.25026503  0.70363632 ...  1.99486794  1.99354469
  1.3728792 ]",OR_007,1
"[ 0.33850482 -0.81633333 -1.84894558 ...  1.37865499  2.01668555
  2.29043788]",OR_007,1
[2.12779476 1.51600668 0.56683711 ... 0.69479181 0.82223531 0.87554443],OR_007,1
[0.73843356 0.42676864 0.01779174 ... 0.00085339 0.12778971 0.26539303],OR_007,1
"[ 0.33187379  0.32861056  0.28766414 ... -1.62380581 -3.02780114
 -4.02733801]",OR_007,1
"[-4.32250098 -3.89625793 -2.80830163 ...  1.28905349  1.41298187
  1.27416466]",OR_007,1
"[ 0.92893962  0.46734366  0.02709676 ...  0.43696295  0.08241986
 -0.33723426]",OR_007,1
"[-0.68882901 -0.89467885 -0.96303967 ...  2.64484028  1.98058758
  0.91316499]",OR_007,1
"[-0.31163201 -1.66017617 -2.55343366 ... -3.3271325  -4.13603335
 -4.18705643]",OR_007,1
"[-3.43049026 -2.05565824 -0.42237618 ... -1.22062097 -0.87962777
 -0.33723426]",OR_007,1
[0.28731867 0.85812138 1.23776646 ... 0.11330875 0.43611788 0.740178  ],OR_007,1
[0.89860035 0.87983376 0.71293466 ... 8.41679798 7.96488625 6.10543287],OR_007,1
"[ 3.2954704   0.15398191 -2.69101331 ...  0.12245073  0.50278931
  0.84828642]",OR_007,1
"[ 1.12321537  1.28099272  1.21729675 ... -0.676615   -0.54536097
 -0.35509839]",OR_007,1
"[-0.12209563  0.14926399  0.40863166 ... -0.19845846  0.03519741
  0.25036733]",OR_007,1
"[ 0.43990065  0.58438699  0.61150033 ... -0.44623618  0.07316129
  0.6846933 ]",OR_007,1
[1.23598842 1.71327276 1.88918491 ... 1.85043207 2.3267687  2.38730518],OR_007,1
"[ 1.98091275  1.14789127  0.12573713 ... -0.75250243 -0.96944006
 -1.01131808]",OR_007,1
"[-0.85753439 -0.54167164 -0.14040702 ...  0.06119529  0.13705049
  0.15540358]",OR_007,1
"[ 0.22191666  0.33804188  0.50076766 ... -5.73980074 -4.59907252
 -2.60293805]",OR_007,1
"[-0.09082075  2.50233706  4.6493181  ...  0.78529151  0.69168799
  0.50796679]",OR_007,1
"[ 2.91111078e-01  1.27553862e-01  1.09965215e-04 ... -9.56395134e-01
 -1.38147170e+00 -1.66469933e+00]",OR_007,1
"[-1.66783802 -1.39965015 -0.93884617 ... -7.57301675 -7.39905062
 -5.72994989]",OR_007,1
"[-2.70470964  1.05633737  4.64842617 ...  0.78713174  0.97871903
  0.92632092]",OR_007,1
"[ 0.68061637  0.2398838  -0.2911515  ... -0.01194714  0.57130225
  1.17545012]",OR_007,1
"[ 1.56011441  1.64533108  1.39131159 ...  0.11422229 -0.17498954
 -0.41526876]",OR_007,1
"[-0.6196573  -0.77951274 -0.83926258 ... -0.093318    1.30928063
  2.32986062]",OR_007,1
[2.73614697 2.53535798 1.78123952 ... 1.93727323 1.30371173 0.34531982],OR_007,1
"[-0.69641382 -1.57710367 -2.08717913 ... -0.68577232 -0.36109933
  0.05481026]",OR_007,1
"[ 0.49867162  0.89116492  1.13635442 ...  0.51101015  0.23426209
 -0.12569634]",OR_007,1
"[-0.43673606 -0.64926104 -0.70806021 ...  3.34259279  2.18987596
  0.57658488]",OR_007,1
"[-1.24608591 -3.00899031 -4.31498833 ... -1.07798152 -0.92313614
 -0.60235783]",OR_007,1
"[-0.1002995   0.3701355   0.71293466 ...  0.33364738  0.58982825
  0.79187811]",OR_007,1
"[ 0.8682838   0.7684447   0.52402464 ... -0.06406059  0.40463477
  0.96581124]",OR_007,1
"[ 1.44354896  1.56415842  1.28057892 ... -0.41604771 -1.45462168
 -2.21938857]",OR_007,1
"[-2.58798523 -2.47273961 -1.88524699 ... -1.02130693 -1.05184195
 -0.9342072 ]",OR_007,1
"[-0.62912697 -0.22073995  0.19273864 ...  0.29158506  0.28149786
  0.15634522]",OR_007,1
[0.04091206 0.02561421 0.08479325 ... 5.91430917 7.41953394 7.63052978],OR_007,1
"[ 6.40683467  3.98149337  0.86460674 ... -1.01672827 -1.88333782
 -2.37743997]",OR_007,1
"[-2.35113004 -1.79985919 -0.91092887 ...  0.07125081 -0.14258123
 -0.34381223]",OR_007,1
"[-0.50686154 -0.65586522 -0.77227891 ... -0.89788032 -1.08239322
 -1.10061622]",OR_007,1
"[-0.96463018 -0.75119617 -0.46889014 ...  2.50419441  3.59807413
  4.02593958]",OR_007,1
"[ 3.59772759  2.58737724  1.32990246 ... -0.00554797  0.66113673
  1.17826603]",OR_007,1
[1.37910073 1.2649346  0.90648269 ... 0.25683984 0.24353619 0.1779669 ],OR_007,1
"[ 0.07029074 -0.01214114 -0.02315437 ... -0.47000577 -0.46757394
 -0.37483229]",OR_007,1
"[-0.20833998  0.04826746  0.34534948 ... -3.81632602 -4.25007367
 -3.98025599]",OR_007,1
"[-2.98698289 -1.40532704  0.45329488 ...  0.6701021   1.52038832
  2.11652727]",OR_007,1
"[ 2.31080683  2.06252554  1.40899403 ...  0.64815083  0.21112123
 -0.25638385]",OR_007,1
"[-0.65660489 -0.94941216 -1.09517857 ... -1.80666736 -3.03889455
 -3.72547245]",OR_007,1
"[-3.63441735 -2.79005709 -1.47112555 ... -5.01291132 -4.98334844
 -4.02531055]",OR_007,1
"[-2.39563974 -0.38403067  1.54300597 ... -0.4069123  -0.16480356
  0.13001984]",OR_007,1
[0.39346068 0.62876168 0.81715626 ... 0.06668092 0.11575335 0.15728461],OR_007,1
"[ 0.23045526  0.31255244  0.37141603 ... -8.12968523 -8.67235286
 -8.07729254]",OR_007,1
"[-6.24618295 -3.50068539 -0.14133685 ...  1.41705876  1.9203947
  2.08926926]",OR_007,1
"[ 1.89087144  1.28569707  0.4021206  ... -0.92346823 -0.71666549
 -0.43781857]",OR_007,1
"[-0.10124647  0.24176101  0.54170708 ...  0.19192804  0.44446013
  0.62359932]",OR_007,1
[0.61712192 0.41733732 0.09689    ... 1.88791573 2.50271028 2.48417249],OR_007,1
"[ 1.78945291  0.50228703 -1.07098507 ...  1.91442376  1.59631166
  0.95076302]",OR_007,1
"[ 0.03427876 -0.95131199 -1.73821292 ... -0.96645066 -0.83518754
 -0.57978549]",OR_007,1
"[-0.19601806  0.26725045  0.70082676 ...  0.46347097  0.46205429
  0.32745569]",OR_007,1
"[ 0.15748206 -0.03857009 -0.2325341  ...  4.96987869  4.41943062
  3.15638655]",OR_007,1
